Date,Ticker,Open,High,Low,Close,Volume
2023-12-11,TSLA,94.92765913681707,93.55166650382564,93.54234636973413,94.96035388491116,4431961
2023-12-12,TSLA,91.60717545024687,90.85769495755962,93.8540889388612,93.67461755028674,4182215
2023-12-13,TSLA,91.97915876368228,88.95502045614727,89.18804437229612,92.06827880319507,2507630
2023-12-14,TSLA,91.487517925555,94.00400732875113,94.14477203017839,92.79198742605985,2276647
2023-12-15,TSLA,93.1264657969011,89.8959345430785,88.85491238224944,92.45679324807107,1488011
2023-12-18,TSLA,93.89439223530606,97.03738235317795,93.6081098904979,93.52779398920921,4458010
2023-12-19,TSLA,93.29777063974217,90.07379161030208,97.09920063030562,94.23765042606952,2222471
2023-12-20,TSLA,93.61454013974752,97.52131979366429,93.87219822726264,94.12840705708422,3527576
2023-12-21,TSLA,91.79900295809266,93.28025141438684,94.22031979493137,92.8582164799816,1316205
2023-12-22,TSLA,90.52326654567963,90.39251941921202,88.90465854497536,90.58594564295281,4045315
2023-12-25,TSLA,90.87131553535352,88.82633504123437,91.22142117345706,89.91617321485228,4144480
2023-12-26,TSLA,90.21504536000195,91.99904363504163,92.09313827276705,91.2007714063375,1101376
2023-12-27,TSLA,92.02595853805065,91.44664261768311,95.30099348442387,91.5219120225328,4570834
2023-12-28,TSLA,89.12304623609236,91.85990761849786,90.55791649296296,89.65330385446481,2914142
2023-12-29,TSLA,89.12020241097925,90.14153054056567,94.7608338964995,89.9130752432416,3930639
2024-01-01,TSLA,90.38402095288028,90.79165483575859,93.65885695980629,90.49105131283484,3864781
2024-01-02,TSLA,88.13002283611377,88.43804073410543,87.64443584624455,89.16526515853315,2330228
2024-01-03,TSLA,88.84220351210426,89.2819615700093,87.82425250014978,89.39585281745144,4617860
2024-01-04,TSLA,88.28528800253159,90.09876943290456,88.6322507715505,89.48316589512044,1158056
2024-01-05,TSLA,89.73343558129089,84.34837366306125,89.70266273463294,87.7687104483745,1634457
2024-01-08,TSLA,88.34065504086865,85.6090206446855,88.40081420118089,88.30539148889693,4940285
2024-01-09,TSLA,88.4468427704567,90.6330964664947,89.15377335663041,89.14656827844928,3657499
2024-01-10,TSLA,90.98512505394642,91.11287601946808,93.08787452159729,90.7711451432122,1462785
2024-01-11,TSLA,92.23952017157372,91.98388154855918,89.34505161773025,92.35184822126455,2676273
2024-01-12,TSLA,90.06437456979569,90.3222120354597,88.53061958817757,90.28534416932891,2983167
2024-01-15,TSLA,89.49277330949965,89.57377002017957,89.32053495711556,88.87860660945623,2548229
2024-01-16,TSLA,90.40866722031653,88.5716401496505,89.59738783228016,89.65115951026922,4129918
2024-01-17,TSLA,89.891337289027,88.8652289858329,90.00507282074243,90.42183843663753,3627144
2024-01-18,TSLA,90.61859172545192,91.58610047629196,95.27787970294519,91.1944099660966,1978080
2024-01-19,TSLA,96.69845550492704,95.01676164684862,97.46786196711987,96.97350720207868,3825896
2024-01-22,TSLA,95.52792180338285,98.64634847954738,99.19381146411403,97.82984296811844,1742488
2024-01-23,TSLA,98.01800036619078,96.12802421991366,101.53643144817916,99.53319142838933,3732719
2024-01-24,TSLA,102.33106834107366,103.02250534828042,101.52639465940103,100.96419407362913,3038540
2024-01-25,TSLA,103.58624866408913,102.88647591541393,98.34590789688879,101.94128095058784,1682568
2024-01-26,TSLA,101.21934104407094,101.98043655225507,100.1866913610933,101.46837708362732,3739956
2024-01-29,TSLA,103.18338787742299,104.57221288225826,103.74918889393281,102.60683091436722,3619980
2024-01-30,TSLA,101.75884324710438,104.778541981486,100.30242752984853,101.44759309256085,3575518
2024-01-31,TSLA,104.17124599090609,103.1211053124871,98.29365430927885,101.09236518245085,1721384
2024-02-01,TSLA,101.48389477214177,96.68257139804389,98.51505249488164,100.36431986070718,4054538
2024-02-02,TSLA,100.3592134783059,97.92797713631526,100.36787032994633,100.48713106978667,3516291
2024-02-05,TSLA,103.0035784791965,102.70948176440558,105.25299247520809,103.95911891979694,1519777
2024-02-06,TSLA,99.55177481065174,101.21040323133097,99.76177450368213,101.15822113090931,4521916
2024-02-07,TSLA,102.39107505233831,103.22292945740934,101.40064064562759,102.18761141647109,3329701
2024-02-08,TSLA,99.0121868644023,98.31704998337968,97.97815116963113,99.7685376096866,4699181
2024-02-09,TSLA,97.63838610140479,99.43417333995662,97.79029620763852,99.06063981100246,4737219
2024-02-12,TSLA,100.04749282221097,99.18329984174686,98.59496027581483,100.6940657064535,3582117
2024-02-13,TSLA,99.7089377314823,99.5674501291128,101.86095615821783,100.7904857350967,3887698
2024-02-14,TSLA,100.8610102032753,96.36054637450628,96.53908043693409,99.17386856820274,1982469
2024-02-15,TSLA,98.98255276126224,96.25444651209098,97.70571379492799,98.10091300431279,1036321
2024-02-16,TSLA,99.11233698639819,96.41694041648213,94.96978788246427,99.1203096277148,3432593
2024-02-19,TSLA,99.50470381902912,96.07301317418444,99.40313531631823,98.0247596801391,4390742
2024-02-20,TSLA,98.42681587215968,100.45673115772775,94.87751995818157,98.34944756451206,1156498
2024-02-21,TSLA,97.55652112303952,96.51900754670389,98.02198375744248,98.41780532436778,4163500
2024-02-22,TSLA,98.96352888022871,102.70516893263384,98.74324081018794,97.44040480295905,2938762
2024-02-23,TSLA,101.19523098063169,101.64295673870882,101.62409260505568,100.65632093694704,3887296
2024-02-26,TSLA,100.56995331609761,101.97687171781381,102.2478940868127,101.60719947042406,1394583
2024-02-27,TSLA,98.37914691235405,96.85277003007522,97.72115369763382,98.56948559043765,3335541
2024-02-28,TSLA,97.97354880920703,100.24978682140977,97.8034960865208,98.84916706259179,3736582
2024-02-29,TSLA,96.47368763447487,96.70521171296366,99.00388737331636,97.85648736543921,4761752
2024-03-01,TSLA,100.06131491516518,99.37915699692427,99.18384655215552,99.13513736763355,2100500
2024-03-04,TSLA,99.85577290045462,103.06652533652209,93.66181554276076,97.9463562599845,2576590
2024-03-05,TSLA,96.37568402396501,97.58213179833484,94.31916525758272,97.77425159778414,2399872
2024-03-06,TSLA,99.09470175294541,100.83027916882618,97.65908517690677,98.53173251625483,2076299
2024-03-07,TSLA,99.17972273838818,98.42401245725823,99.75435835117361,99.83036530751001,2961977
2024-03-08,TSLA,97.54279531316166,97.95994371593243,97.78985804348983,98.02992069692635,3855622
2024-03-11,TSLA,96.93577491892607,101.06977011443595,96.30113289770411,97.52816884316493,1664468
2024-03-12,TSLA,95.95176010674368,95.56181676084796,98.86133600682031,96.8157508764235,3305938
2024-03-13,TSLA,95.88427865550774,99.46065414355678,96.35051010240961,95.83575702756292,4705659
2024-03-14,TSLA,97.65298827157353,99.89944225889552,101.82110653573974,98.48393838798457,3783836
2024-03-15,TSLA,99.36186778020586,97.96647740263748,98.29296470921545,99.09141095442601,2938904
2024-03-18,TSLA,97.14984691347429,98.46490050103448,95.90569314351795,97.20008502292343,4360160
2024-03-19,TSLA,98.3379298966392,100.52198684275906,99.54325086810435,98.57687794350561,2028400
2024-03-20,TSLA,100.85254857698295,103.00373216345895,98.61213871244449,101.76011223902455,4285727
2024-03-21,TSLA,102.73203879928293,100.16836069007036,105.76034145585595,103.30881012985127,1880112
2024-03-22,TSLA,101.78514640674601,99.5754808292705,103.95850494133988,101.02975518092025,1358690
2024-03-25,TSLA,100.80432125924526,99.80836680051786,99.85450043450093,100.30340407162088,4037099
2024-03-26,TSLA,101.22621555060225,102.0549039372007,100.10957419017649,102.2037707954008,1079973
2024-03-27,TSLA,101.24159890240186,102.383610792074,97.7744112140569,101.14226659697263,4995609
2024-03-28,TSLA,102.55938286256377,102.16339774105849,102.72576426492986,101.80799573919198,1634122
2024-03-29,TSLA,101.30054153821462,100.29925810191578,100.8125851524734,102.96994681933599,4906402
2024-04-01,TSLA,102.12291130434879,102.33994681398077,101.65656805097026,101.57955111196885,3042823
2023-04-03,AAPL,100.70887644775033,100.023753643424,101.15264730294575,101.63449729752469,1974250
2023-04-04,AAPL,104.57715191595369,105.1283491579204,103.40369188268038,103.93546447879905,3511910
2023-04-05,AAPL,101.78644797394148,101.10376996440752,97.02358748618856,100.56182088671514,1424528
2023-04-06,AAPL,98.9539744189611,100.14571823029529,100.26085852886207,99.53733239118844,3535610
2023-04-07,AAPL,99.66463751482412,103.24179789219546,99.06580279665819,99.62604557459709,1888403
2023-04-10,AAPL,102.77083980370126,102.01679146512977,102.64619194300059,101.31522111362015,3715223
2023-04-11,AAPL,102.43312627590926,100.02653165314226,98.88751583950332,100.63385470089025,4795697
2023-04-12,AAPL,101.34975285908195,96.69339875540135,100.8531872004018,100.60395160802155,1612181
2023-04-13,AAPL,99.46226444363724,98.5380372341566,101.21401848814911,98.86883527044363,4070044
2023-04-14,AAPL,95.7159049573652,99.18158132670449,96.59658513538042,96.56964149205011,4645525
2023-04-17,AAPL,99.09692792688234,98.55538028731213,97.9566727312945,98.7377185264245,3255915
2023-04-18,AAPL,96.5584345563601,91.52151391854609,95.49106694075797,96.0016137155851,2650824
2023-04-19,AAPL,99.2841720696564,98.49781744383256,97.40274879722571,99.49454222821745,2919396
2023-04-20,AAPL,99.9874930727344,102.56764640511565,103.47838207137144,100.58226932729006,2071177
2023-04-21,AAPL,100.32093126708834,102.69386328968923,103.28771412059508,101.6022289405652,2035811
2023-04-24,AAPL,100.72770218675555,100.78567014878537,101.18585727821576,102.46543194180684,3508388
2023-04-25,AAPL,100.13851989648424,100.95583385700724,103.53694136572754,102.0864034098054,1139227
2023-04-26,AAPL,103.25397277722396,101.85311288615186,102.19358770569629,102.6745302043567,2773055
2023-04-27,AAPL,102.53888449790676,101.06575762895412,107.2306756675035,102.39118517267998,1998555
2023-04-28,AAPL,102.7369839557996,99.16144735186154,97.78890194271494,103.2207950873407,1692137
2023-05-01,AAPL,102.83880899925299,104.69744749821734,103.70970236009231,103.17026529697763,1281854
2023-05-02,AAPL,101.95521356385551,104.2588629357032,99.35683050234847,101.74474302232503,3468010
2023-05-03,AAPL,100.27432102692379,97.4019862100029,101.11267974909937,100.43888409793239,1679892
2023-05-04,AAPL,97.62192235498982,101.45018140016627,98.13307847753187,98.96247553499364,2701591
2023-05-05,AAPL,101.3318268531694,100.21278023010068,97.43498734020456,100.4188266328951,2984681
2023-05-08,AAPL,99.79678288487627,101.94292141054221,97.1610446757897,99.49265671420646,2636091
2023-05-09,AAPL,96.89040045239301,96.70040284516006,97.03341193194962,96.62450197257917,1660327
2023-05-10,AAPL,98.05732267471075,97.49084915566964,97.49026862213977,97.21975997135237,2657153
2023-05-11,AAPL,98.67789095917706,100.23640560920117,97.48440319487017,99.49153631523674,1151094
2023-05-12,AAPL,101.86489253672887,99.07102844873248,95.98467229043243,100.65116109900303,2485255
